Fp1,AF3,F3,F7,FC5,FC1,C3,T7,CP5,CP1,P3,P7,PO3,O1,Oz,Pz,Fp2,AF4,Fz,F4,F8,FC6,FC2,Cz,C4,T8,CP6,CP2,P4,P8,PO4,O2
-2.651324248,-2.220015552,-3.33092925,-0.869549069,-5.240544685,-2.091870258,-4.091567001,-2.534743624,-1.929653209,-1.516390322,2.012794496,2.014839283,4.983603137,5.982783419,2.411162012,-0.259234004,-0.459669529,2.135806588,-1.446516304,0.859026951,5.204692995,8.757326343,12.84871838,1.473874099,0.486621879,-0.785135149,-5.239231493,-3.495712642,-2.887000589,-0.311338011,-5.447594814,-2.363229828
-0.750985788,8.025615079,6.016525862,20.38626585,8.665083242,0.324559236,0.970607195,0.915721255,0.403251657,-14.66859464,1.820588172,-16.81548649,-15.39908129,-1.153108728,-2.330955784,-12.94336487,2.392022441,10.63266033,-7.098454898,8.48523794,11.37464529,8.803867119,-37.22246651,-1.992426006,-7.158996422,8.668950345,9.189081113,2.841715862,-1.248847495,-0.5835536,9.758351056,-0.308426519
1.086653818,8.566120224,4.553999867,16.22064976,5.404142939,1.17141227,2.836020685,-2.807532729,1.633754133,-10.15133186,2.20390174,-12.10046641,-13.48859039,-3.45374488,-1.796692204,-8.661868015,2.883503225,8.514318331,-5.113513982,6.026044546,7.726097659,4.232383338,-36.23882963,-1.286342517,-5.920939867,0.86203707,8.663025972,3.152700482,1.177406678,-0.564935857,11.0692114,3.601404206
-3.114237859,-2.524115861,0.285799365,3.86288015,0.705267947,-0.140231797,3.118861135,-7.193017964,7.847211584,-3.561466734,5.087582921,3.473942044,-2.555596452,5.404149971,3.351392624,-2.258627601,-1.735021791,-0.88642369,-3.397188453,1.507042738,-2.401874906,-6.625306018,-28.72607674,-1.712257912,-1.742351939,-7.017912812,11.28891989,4.839569178,5.281593912,-0.776168656,13.0574386,7.25622513
-10.41909522,-6.400319911,3.90200634,9.052440035,7.656718039,1.52441393,4.5050117,-0.719036796,15.67529111,-12.79667991,8.629189876,2.615424859,-11.57728504,12.32285627,4.240886742,-11.40376592,-6.819102502,1.631064891,-7.538343639,8.630887214,-6.486021371,-10.38561892,-68.20002906,-2.433900501,-5.988363805,4.259675638,23.43582003,14.00905925,5.623289853,-3.688822342,28.04922672,9.093122446
-8.386331119,3.379943216,9.440302449,21.24988387,10.93357919,4.234703403,3.050148331,-2.476468003,16.6011623,-24.29390792,12.12117452,-4.496112212,-24.39112392,11.83621706,3.199528673,-24.39007295,-0.896068988,17.89328602,-10.57935014,21.03450772,1.407807937,-5.248773744,-104.2000445,-1.765772944,-15.49295758,-0.29393331,26.20146239,18.53243871,0.788023368,-3.192334004,38.80291053,9.396171687
-3.898123667,5.079788556,11.11740946,23.54825584,17.84001028,4.971479295,4.815352873,-1.117709591,16.82314443,-24.60238699,13.38805117,-5.609637409,-25.3181247,6.722256565,1.00447053,-27.99861564,4.90079321,19.81087039,-10.43164958,22.97612647,3.767171246,-7.993903852,-110.4090464,-2.742545326,-15.24490185,-15.65982024,29.15285601,17.37395958,0.351420178,-1.712112279,40.63319454,8.461966873
-9.643103635,-0.594723317,8.766901627,20.71552208,23.2737194,3.553366408,5.015534182,9.297112426,12.56389904,-19.60541504,11.92042846,-9.955640858,-22.21570246,3.239471385,-1.097527961,-22.90403072,-4.431127221,9.840145636,-11.5341452,16.23930759,-2.68398064,-5.081974939,-93.61162179,-3.655781701,-9.179947035,3.292659005,30.82222313,15.9938162,2.270730818,-0.621707645,33.46532218,6.54627059
-11.71770096,9.144527811,5.951171277,26.37504085,7.436178768,-1.968412429,-7.165336275,3.084836519,-1.460053006,-20.30193025,10.85659491,-18.87598993,-22.15284882,0.535904425,0.432456655,-18.58888737,-6.92431396,18.55821062,-14.85376585,16.11190565,7.651896084,15.48525887,-65.93722932,-4.112053561,-14.35079711,31.4753144,17.03255094,11.91261409,-2.131281605,6.637132159,18.80388411,3.055122295
-3.568948852,15.22722835,3.257965982,23.55606131,-4.487461681,-6.971481475,-11.34357474,0.937394287,-5.52729629,-15.53152086,7.402119956,-15.49932673,-15.63393388,-3.857424109,0.227786708,-11.12596898,2.797470422,20.93499897,-13.54196657,12.24241998,18.35955205,17.80864739,-36.93183588,-5.015376607,-15.79736178,22.02043483,3.747819439,5.953631954,-4.200967996,9.44454355,6.511366567,-1.394995293
0.81676132,-1.768826517,-3.863452535,-7.526497944,0.372968611,-4.729274548,1.542011533,14.59651432,1.018611204,8.810018087,-2.181544862,2.056256462,6.349392863,-4.596515886,-3.737597804,10.95665783,0.13143209,-7.463597653,-0.339111269,-8.135595595,1.224454815,-5.046848061,20.38717798,-0.736874818,3.775086813,-2.863590894,-5.361868613,-0.404792448,1.198878073,0.342857583,-9.806154878,-5.016935262
3.761918236,-7.053488725,-7.455017131,-27.4139303,-4.892784322,-0.335228105,3.597927336,8.370506373,-5.829492657,24.79362804,-10.44554311,7.234554887,18.408622,-7.998399651,-6.641851831,24.74732377,-1.562614275,-16.96275301,13.80859892,-16.60291329,-7.466538321,-8.352238657,76.3077867,6.391458914,16.05055823,-7.456075734,-19.48252391,-6.144872044,1.235198064,-4.290888715,-28.80668477,-9.514242913
8.444323619,2.658791049,-3.159766851,-20.5764601,-15.41094057,1.479479809,-3.607407318,-9.091786111,-14.96621361,19.19413566,-11.43469339,2.176902534,12.06001209,-13.46331857,-7.739424796,17.55487866,8.168236657,-3.151498178,16.61911854,-7.595587902,3.002688486,4.326180856,80.83258646,8.516026266,11.60554817,-1.758576596,-24.15655116,-7.652655882,-2.81108443,-3.322312315,-33.33909007,-13.40154101
5.634666914,-8.519562932,-5.673381402,-32.30407212,-16.13138159,3.183835882,1.920087184,-15.67256491,-6.410625452,23.58575098,-10.65466257,16.26319745,21.33289794,-2.881190732,-4.432781967,19.90415803,2.684327527,-17.20308903,17.44422951,-13.77238533,-7.259473258,-3.577315208,84.75277331,8.308271648,19.25673096,-6.846477006,-18.53368525,-8.598297914,1.492911293,-6.96438893,-30.61838837,-9.710114658
3.063327407,-16.96885712,-10.44024388,-40.20293343,-14.42734217,2.413496573,5.949007134,-12.45942759,-0.598360292,28.44404885,-11.42750877,26.53993379,31.78190552,6.8819195,1.676522939,24.79474686,-6.498550278,-29.38128006,17.96397359,-22.30733974,-17.40903665,-11.71885852,97.01955034,5.552553581,24.32965798,-16.48614934,-19.33209027,-13.60328022,4.100208134,-4.176507156,-30.27689108,-2.796195634
7.123857684,0.101609401,-4.223567147,-9.490560156,-7.474393714,-1.505864425,-0.247459622,8.452868739,-8.438357853,12.81292239,-11.24197264,7.640397756,13.70364957,-4.95777481,1.091466857,9.658250662,2.06672344,-8.264978748,9.935473407,-12.79381454,-1.506819217,2.054102085,72.84225322,-1.822857949,6.915848414,-11.56343532,-23.37270778,-17.88976324,-4.264887318,5.161854427,-27.51573676,-2.986326811
6.537190861,3.876980157,-1.350172578,2.301520307,0.884889634,-2.114291993,0.321002642,16.68977116,-8.634129403,8.511425989,-9.333429664,-1.157494009,3.54601014,-9.691526449,-2.390173136,4.402343506,4.035360224,-2.941707833,4.588905385,-10.05873187,2.454641788,6.556120497,54.00547766,-4.115595599,0.507659649,0.869173833,-19.65657242,-16.16884334,-7.396411139,3.742778594,-24.45510223,-4.367070365
3.799606243,-4.49482567,-4.100401245,-11.69972819,0.288291719,0.790990052,3.256663513,-1.491432282,-1.182877432,15.95813378,-5.910029074,9.455080379,11.12465265,-0.180442973,-0.211298833,12.81470953,-3.387082371,-14.49475729,6.390689632,-13.95699622,-7.954697447,-5.633291562,48.5314384,0.080723314,7.346509494,-3.621391033,-10.68318175,-9.913223996,-1.601527126,-1.444276952,-17.49140485,-0.384622419
4.996846089,4.237366613,2.103897685,1.079215409,3.226943886,2.927330947,0.04657151,4.184575333,-0.552742031,4.412391588,-2.26102502,4.739226192,2.320132045,-2.275524739,0.307152878,3.762583583,-0.751464015,-5.042408797,2.4897588,-5.145415257,-4.365220703,-5.951822972,11.34564767,1.657469062,-0.803699488,-10.42479176,-4.518735898,-3.587375489,-2.022220811,-0.408980739,-5.357775336,-0.367906231
2.637365367,7.182954447,6.470086374,12.40554508,9.599936909,4.305375156,0.749245572,10.08220736,-0.37181633,-7.662311553,-0.454480707,-5.009518309,-8.872678441,-6.09513919,-4.060213646,-6.973606724,1.355470659,3.72828571,-2.447109623,3.165104357,-0.508634209,1.59030782,-21.47610719,2.55999174,-4.296759266,8.026019629,1.993949484,2.673908733,-4.000254734,-2.83548299,1.886686646,-5.348328134
0.389340282,-2.15632437,1.114753278,-1.60734534,4.099351371,4.12868737,2.357383544,-17.62454184,-0.344756751,-2.367181246,-1.141656459,-3.478472666,-2.715126527,-1.67746867,-3.55102097,-0.456264934,-0.898846549,-2.134076388,0.583395987,1.779613556,-3.872495385,0.540547824,-10.63811227,4.87964662,6.261947632,18.15648635,7.744487857,6.017607986,1.626076285,-3.776403523,3.816104726,-5.055336786
2.969847034,-0.22429678,-2.188156561,-6.059674988,-5.235076881,0.756668191,-2.380460319,-11.92829185,-8.151090493,3.92968226,-3.984327288,-5.657779269,5.221551532,-2.16310566,2.132872425,6.644334894,0.764510726,-2.424807697,3.073065866,-3.176067528,-2.71352858,0.126169193,19.54914489,3.106337264,4.478263465,-1.359257742,-1.10062077,-0.929799151,4.343502309,4.284769315,-0.181259028,-1.52311877
-0.053529911,2.412232632,-2.708452552,1.250132242,-8.640280985,-3.71998897,-6.135581096,15.63027223,-10.11960396,-0.52604205,-2.309757802,-9.737847325,4.576560131,-0.889263462,5.167840614,3.111853097,-0.515334044,3.844452316,-2.425235563,-3.960793955,0.905695509,6.452001523,16.16546223,-2.00103123,-5.122471936,4.967441789,-6.431826912,-6.489183582,0.870748088,6.655877403,-0.903090383,0.678745923
-6.462572771,-0.631032898,-1.995262962,9.335297374,-7.405832502,-5.820554807,-6.247898435,-2.48750777,0.362902185,-13.3274459,7.973834535,-4.695073435,-2.569347233,5.673407487,5.893796942,-7.941078913,-3.166367704,9.496371492,-11.30327074,5.773642315,5.066702401,9.160006658,-35.71100183,-5.968342835,-9.385414141,31.51904549,9.781905269,1.410479342,-0.107599594,2.250108058,16.33330587,5.194799068
-4.868967515,-0.524829168,0.790787869,11.89766251,-0.183030129,-4.030082539,-2.841841842,-14.07727587,7.56078134,-12.89729123,12.88673065,5.905519481,-0.389501331,7.572944542,7.151600116,-9.430656014,-2.416895966,3.769061162,-11.45511927,7.472780053,2.103476412,0.707554395,-48.84769366,-6.85585555,-10.61595281,7.584766922,11.47180103,4.501359484,1.57866965,2.529245124,24.84090694,9.109345213
-0.743262146,-2.084721897,0.606360763,2.046173351,4.999502462,-1.606930292,1.421062595,7.835414858,6.314534397,0.092437698,6.582387635,7.272200312,9.451937505,8.761912578,6.512916856,0.4011888,-2.417065837,-7.239093774,-3.626315095,-2.355843457,-6.467519222,-7.292655568,-11.13636487,-5.656254001,-6.884800901,-24.6572399,-3.881299896,-1.330408842,2.331170699,1.648250913,12.78772175,8.31460252
-1.455157131,1.809066302,0.826835195,3.762786665,0.689405295,-1.874797131,-3.449962814,5.917839901,1.134583516,-6.049247759,4.373373617,-6.879941563,0.37012809,7.895723843,3.583451287,-3.926337555,-0.530671578,3.07690325,-3.54759133,3.480848437,0.374528109,0.95869448,-19.54806076,-4.31347436,-6.560725059,-2.945373572,1.290179476,2.134512861,0.803346488,-0.241012209,12.17727241,6.662873595
-2.85764566,5.527211275,0.809794302,7.031846864,-4.852475074,-1.516391686,-7.425971137,-10.90953912,-2.605929859,-10.08032735,4.495978074,-7.883162658,-6.879177415,3.698139718,1.694446881,-8.479023886,-0.284426952,10.39013465,-4.562347605,9.16152964,8.036054051,8.862878947,-24.54416102,0.543675761,-5.337563281,7.945930529,6.687024226,5.757623848,-0.633889247,3.342838713,10.42538636,4.441538111
-1.595671223,-5.891422497,-3.784122447,-8.987603146,-2.472381686,0.454876395,1.844485086,-8.928594011,2.68025084,5.171940333,-2.357903604,6.166549631,2.300540598,5.475741215,0.462822469,1.834780501,-3.034403996,-3.976033707,2.053664403,-0.071438945,0.290393472,1.207614039,7.372472673,5.017966719,7.439977155,-16.29931324,2.122323294,2.595459209,1.614544471,2.865546391,-3.163854614,1.590794224
0.099609966,-3.947143926,0.876485652,5.244972237,10.0344873,0.211098305,6.354278229,5.681967507,9.553796977,-9.118127896,-1.144695228,-5.40750948,-15.92896619,2.908452795,-2.112310645,-10.91159009,3.845479139,7.740561215,-4.021268375,10.4313879,6.186664915,1.114953206,-44.47461703,-1.655941347,2.010936829,-13.85026349,18.35991018,8.221722844,1.438448339,-1.366975229,11.06430164,2.559893753
-0.225287036,11.88832054,11.08487526,34.12399597,18.18667099,-0.046543018,1.228357432,15.96807272,8.684230227,-31.60835539,8.044308654,-17.81410883,-37.02462357,-7.783071004,-4.117717976,-29.80195165,10.38947438,29.42175311,-14.80878118,24.35123551,18.22508081,8.382211973,-100.8943255,-8.045854873,-17.95540896,1.489483014,26.07215347,12.27428562,-2.584718014,0.199149385,28.57499537,4.122092615
-0.83422095,4.215098864,4.53502257,10.01421434,4.416323574,0.658404066,0.638163457,3.355002697,4.113421755,-6.283580746,3.565386351,2.178460441,-9.95579918,-7.065316099,-3.056883726,-7.349797904,2.597935041,8.829388055,-3.627714812,4.15107389,6.6167729,2.233293809,-19.98040954,-1.546706666,-7.459296265,0.524758259,-0.252218371,1.217611679,-1.560353047,1.106803571,2.620487763,1.384674225
-0.544264773,-3.588673199,-4.597353113,-10.50479313,-9.81736655,-1.67927176,-1.680811315,-6.123312281,-3.180191619,13.31520741,-4.368407156,5.024679684,10.31503462,0.08966666,0.072446536,11.7788043,-2.082025928,-7.566657206,6.2075851,-10.46059572,-1.75198917,-0.499620656,43.63281668,1.906036031,7.100381266,8.469650948,-14.20376196,-5.209506686,0.14509288,-0.562377976,-18.57315803,-1.063263892
-1.79808245,5.383776828,1.579282356,9.267746466,0.777031019,-2.073889552,-3.517317547,6.442154445,-4.069221045,-4.432718084,1.144555175,-11.7015448,-6.65347338,0.285747106,0.501956178,-2.839075478,2.578214025,6.160605916,-1.072234682,3.63763965,5.008890533,1.301393139,-10.80986673,-2.019891539,-3.413830446,11.4092641,-0.030931087,2.476144418,-1.486958562,-1.233467686,0.129906436,-0.931804723
-1.478630504,-0.31578678,5.124886575,4.795253581,10.99668089,2.714015493,4.215056893,-2.989640703,6.19258213,-6.402739776,2.989357346,-2.266846087,-10.76567319,-0.266950712,-3.659736132,-6.373690175,3.465237723,4.339556135,0.245629177,9.95869477,1.721976628,-9.160654889,-39.13224407,1.202132835,-1.132495979,1.751056902,11.08871178,8.204365307,0.487047914,-5.740472752,12.78741545,-2.594095775
1.906239133,-6.251843592,-0.937451602,-9.544459545,-0.026486812,3.361844802,3.771732095,-15.32594923,4.294904859,4.393987954,-5.056860199,5.793607812,-1.506988205,-2.823700641,-5.313113179,3.387630063,0.960727979,-4.029119063,5.858820307,2.855545381,-2.687693299,-7.163554211,1.692322462,5.29743343,10.04448431,10.77257586,6.448333938,3.430622852,0.753933917,-7.485031903,-1.418335792,-5.454159888
0.476560751,-0.424744177,-3.77882312,-3.659543353,-6.669521904,0.0462264,-1.675531556,10.52172833,-5.239022999,4.147905905,-4.960320546,-0.588339645,2.352189438,-4.478155787,-1.338087602,5.260534611,-2.299858558,-2.749975801,1.543540572,-2.927393789,-1.277103602,3.248031928,25.35778712,2.674660009,4.052205497,7.661628799,-3.962324453,-2.674318794,-0.976521214,-2.174959549,-11.80309031,-3.685362608
-2.885826188,-6.394044938,-0.694408907,-8.406346423,4.373584654,1.34844514,7.612156159,18.08219568,3.657400949,7.804172111,2.508065219,6.290016608,8.574187395,3.589925452,0.760079104,6.875826714,-3.631494169,-10.0734826,1.435853204,-6.715470589,-6.728200881,-10.64324742,5.784130341,1.502778068,0.647310171,-24.50093822,-1.860648546,-0.237819204,4.095823485,-2.007425512,-1.785238428,1.622641561
-0.499285841,-5.766803302,4.524906286,-5.471941333,9.409658977,3.807016262,11.09243683,-3.213737444,9.50855657,6.717316894,4.661272721,5.511544259,5.809113085,7.176436782,-0.149935136,2.630301983,-0.035423963,-8.85273542,3.653128369,-4.240495335,-8.074578143,-17.66993526,-16.29053818,1.282629933,-0.148946916,-23.10320992,5.825406825,2.767819363,4.176958951,-3.815008996,7.315506653,1.462564446
-0.547581027,4.059188257,4.428844041,3.742730203,-1.861275681,3.941747653,0.956467987,-0.616791435,-2.037417459,2.93767083,1.147269079,-2.735598254,2.25267725,0.303177257,0.282606757,-0.512737025,-1.603366922,-0.304584093,2.865514052,-2.921098872,-5.091921765,-1.620400553,11.14885793,2.621251412,-2.363585869,0.310443463,-4.909108366,-2.210909719,-2.740607096,-0.075652981,-4.582678157,-4.263130897
-3.80680201,-4.826475665,-2.890154831,-16.11964584,-10.14691523,4.051542921,0.728785971,4.216263373,-5.806946049,14.2380334,-4.08295481,7.084525906,13.49918677,-2.946717282,-0.145965804,11.45144564,-6.518591352,-8.72911276,8.325129692,-9.14092317,-9.677598178,0.336434715,59.77538136,8.446467915,9.923273574,-12.0827249,-17.50230294,-5.578813951,-0.010939573,0.822064503,-17.74290877,-5.14204262
-1.045694302,-8.226245386,-6.687720517,-19.10878059,-6.927727279,-0.03139704,1.140446395,-9.086898784,-2.897358735,12.97953036,-4.956235339,9.391079299,11.97218286,-1.703863295,-0.564439341,11.2709258,-2.778609326,-8.910563149,6.629403344,-7.226828416,-7.386252608,-1.370029604,46.07939057,5.592814619,13.8021172,-14.9891875,-6.693611096,-2.758830259,4.242182793,0.414012775,-9.734947085,-0.42886636
0.272063909,1.121987387,-6.169870726,3.523707047,-4.712548014,-6.729737147,-6.34086438,-16.82150403,-2.207458735,-3.394244694,1.28072939,3.511385121,0.075665038,2.130108361,2.135207432,-2.432469349,-0.131828765,1.751680576,-6.322022793,-0.042223257,0.872015935,7.455042289,-3.082765489,-4.724163676,1.212407864,16.92501037,9.694201927,0.385637473,1.912985095,3.619908026,3.280697831,1.951259984
-2.456656551,-2.054847112,-5.603399283,-1.958166697,-4.308187234,-6.087097876,-4.113870234,-14.63088532,-0.078529973,1.202572083,3.614925982,8.203506015,6.000760193,4.392137331,2.436903703,2.329616631,-3.055709394,-4.322448383,-5.924815725,-4.023791745,-0.736576058,3.684008504,1.114248989,-3.826675414,1.142496461,16.78535242,5.018198409,0.031263042,2.119296212,5.628948269,-0.891020209,0.368442956
1.311741018,2.340958182,-0.728775461,-5.049652346,0.666950036,-0.62676078,-0.741620616,1.378435025,-6.224558955,9.122652713,-2.014733406,-2.30972776,8.266410176,-5.407685653,-1.426530478,8.943788602,-0.526015465,-4.85566178,2.166078164,-7.77928488,0.2527437,2.319150718,33.00756477,1.213368022,1.233290665,-5.178314526,-13.27748601,-5.612337223,-1.005777388,6.75928678,-13.48117798,-2.736317858
4.505523085,11.23056955,2.482989964,7.980466792,0.809267349,1.601219892,-5.157092454,11.44628704,-9.516195042,0.566122134,-4.15123576,-11.39301526,-1.144113417,-11.20247801,-2.415199175,0.874819104,1.034699035,3.712484942,1.139821766,-2.056093066,4.522467778,11.21105951,24.93124951,-1.054078291,-4.937210994,7.192815404,-14.94464275,-7.454898748,-5.784602187,2.79811528,-12.65310767,-4.176015316
1.577946327,0.277743263,-0.463593662,-6.392993854,-5.769736012,1.976176036,-3.933206942,-6.612486336,-0.317484911,1.341018575,-3.091363494,7.416850036,4.441591224,-0.075384714,0.361647934,2.369840563,-2.925972289,-5.100599248,4.17606226,-0.972928278,-2.589509767,4.217058927,16.30785339,0.358756111,3.81118715,16.26761422,-5.361522092,-3.291011294,-1.864666771,-5.952218047,-7.12910017,-3.057568136
3.514908807,0.35438279,1.284656233,-12.26406435,-5.560908817,2.387522883,-2.982228244,-11.48548249,-4.385847463,4.857691975,-6.365086055,5.659784418,8.065972353,3.753640745,0.815893316,6.852414682,-0.578092406,-5.588929447,9.796557841,-3.082460165,-4.593231756,-0.757663882,35.01750285,4.360539423,6.191387709,1.526378137,-9.972026908,-5.255870973,-1.869233096,-3.540909864,-12.80334475,-3.3538535
5.174106107,9.179982651,4.124356859,7.194028805,-0.109192737,2.208760128,-4.762786521,2.628665484,-10.26470224,-6.167073304,-7.065020263,-16.26011717,-7.792522361,-4.103268434,-2.487562952,-2.711224229,4.491447855,8.838201944,3.703979491,3.096551421,4.220391035,6.799955869,9.198751398,1.106030963,-3.787070517,6.940831771,-2.592600681,-1.927054099,-3.955283559,2.410160608,-5.146201421,-2.184521908
-0.365044973,-4.818437363,-1.827941789,-0.914802741,1.070278505,1.428543536,2.4715349,-1.888927162,3.06088772,-6.110391414,-2.294657852,-6.09228586,-10.64865912,-3.98875633,-3.07466256,-3.394945367,2.273906196,1.004997277,-1.481487635,3.963379012,1.56573898,-0.761281522,-33.26975431,-2.034621435,1.536543185,13.80429336,19.44334286,10.01143551,4.43594007,-2.198009252,14.73908994,4.354755642
-0.143800796,-5.044628183,-3.381274221,-5.799863349,2.311248546,-0.953623958,4.91808533,2.92846068,3.140687059,2.971273751,0.243938976,5.982637483,0.952872339,-2.773942164,1.372620587,4.307494317,0.931012664,-6.076786769,-0.430744033,-4.713642128,-1.758307391,-5.024580345,-8.04569516,-3.156919727,-0.341191497,-4.134564436,4.365584621,2.336412076,2.80715817,-0.535398018,6.489128964,6.256346615
5.165081685,17.25943922,7.238354954,26.03668276,7.84075239,-1.358528155,-2.046230925,26.26276424,-7.317613771,-9.217995366,2.576686709,-10.08442826,-7.573793899,-6.264105927,1.791796941,-7.08791282,5.958686939,14.82034053,-4.839585401,1.418281765,10.32931971,8.695872057,-3.536368641,-6.5558467,-20.45760961,-10.92482836,-18.13143305,-9.840972719,-11.04895274,5.199982525,-4.873859326,0.56602324
4.00515681,11.39185886,12.33469268,26.74969836,10.03172058,3.469036501,2.117268843,18.96795765,4.225043409,-18.57395924,5.143988557,-11.73942085,-18.4951553,-1.011093319,-2.977085092,-16.72226161,7.173557742,18.36536219,-4.914245912,14.5141724,11.0368073,2.691037544,-53.26484123,-3.249143391,-15.11822355,-8.485206991,0.924667045,2.364017768,-7.831659639,-4.202196965,11.90175135,-0.823302496
1.448712953,-10.52397663,2.886648487,-10.44670978,2.847042112,4.949326372,8.598868435,-8.064270527,12.82370611,-0.621902165,1.476088189,7.168427552,-2.384272383,7.881899804,-2.043002485,-1.523088955,1.014153953,-5.964427867,4.433665046,6.805937391,-4.94888903,-16.30644867,-31.13162776,3.662294325,8.838092182,-12.80440343,11.82654608,8.975117597,4.709254835,-10.18930651,14.46933282,2.137211954
-0.220969437,-9.235386128,-6.207388284,-13.59904422,-4.525136994,-2.247750785,0.9123611,-7.301054013,3.46120959,6.876300606,-0.459071745,10.62496643,9.354930731,6.937679113,2.65272814,4.999407204,-2.405762053,-9.855983362,2.295752691,-3.14209853,-5.013460015,-9.583933728,14.41831314,-0.740718207,7.708640669,1.537271919,-0.959799322,-1.591502475,3.558943724,-0.504533034,0.417549246,1.837538035
-4.291559826,1.628068081,-5.011359648,8.639324821,-2.483979942,-7.956638792,-5.960629517,14.65693398,-0.37841366,-6.191436941,4.210908716,0.41741349,-0.204934323,1.25744835,2.61037801,-6.793977784,-0.617067174,3.741558727,-9.147934789,0.464245549,6.603332786,7.093772028,-7.47899013,-6.505762508,-6.498565604,16.2150042,0.280745265,-3.425110438,-2.434544626,5.365885868,2.006403437,0.189482385
-2.907723107,3.579271567,-2.743711605,7.700780627,-0.273606121,-6.075287013,-3.86536571,17.19705808,-1.736746835,-2.981771518,3.001392546,-1.753171769,1.548103998,-0.39410417,2.507758763,-3.814090846,-0.877439942,0.718787669,-7.793463664,-4.485483919,5.346311305,7.477502612,1.599621489,-1.451106005,-5.48341398,2.514579068,-3.114622623,-4.957358537,-2.781008406,6.884723025,-2.025829525,-0.560585458
2.176220398,-1.054466165,-5.052056128,-2.305154323,-2.20244429,-3.58114018,-1.694244609,-4.942616677,-2.20219937,7.85922266,-1.388939795,4.622113619,12.57412489,4.36001855,5.887445095,5.649028239,-2.518485896,-7.776751386,-1.520593032,-12.44078869,-0.099882245,-0.168988122,32.80201763,0.574173952,1.948568172,-9.752353374,-11.77437025,-10.43220261,0.127506329,10.20957312,-8.483047977,0.600712466
-0.754399751,-6.384878665,-5.651583278,-1.766315462,0.288852457,-4.587172441,-1.261404752,-13.38351455,5.932397402,2.361169777,2.494520328,7.104923537,9.779566532,12.11193312,8.407116156,0.948353467,-3.207256835,-5.697915958,-4.736116602,-5.899735501,-1.306441632,-4.723870285,-0.223581307,-4.748073135,2.200373716,-8.454622929,1.466334815,-3.354434653,4.195965243,7.981093913,5.697635621,5.171081651
-5.314703321,-4.874324652,-3.587698103,-1.794029447,-2.370126732,-5.61591655,-4.563974989,-3.504577471,3.942696669,-0.648485005,4.941334844,2.316796791,5.425553275,11.46984051,8.354747342,-0.015119604,-5.016989193,-1.596017188,-6.642682873,-0.705923285,-2.590440679,-1.406902969,-12.72197013,-4.129207514,-1.135113451,-1.11167794,6.46230081,1.687047121,4.443907102,6.164345105,7.815286931,6.322024598
-3.096671886,1.141686024,-1.560690882,0.107627698,-12.04885331,-3.821407231,-9.326165938,2.254740152,-7.779757936,3.923825133,-0.607409085,-3.611828375,3.744197812,0.413548556,4.301982874,4.096403878,-4.515892311,2.936332951,-2.379994388,-1.869264415,0.514821586,7.801846908,18.57810702,0.722354808,-3.211921134,14.22666739,-7.277625195,-3.472341005,-0.499034646,7.463120733,-7.221442499,0.073036713
-3.16563196,0.595414802,1.143698102,3.834827485,-3.649279885,1.088625166,-2.709751526,9.633998514,-4.731030208,1.500790662,-3.294162731,-8.103831003,-4.487864683,-5.770723818,-2.141167908,-0.245847319,-2.535598549,4.10085165,-0.456991735,1.283229132,0.357106285,7.177107091,3.838741879,2.65549507,-1.8415755,14.29448151,-2.491149455,0.988282495,-1.711768535,-0.058135446,-1.768902037,-3.329237549
-7.199179565,-5.827721048,2.724918435,-3.050049232,13.47738879,6.60950677,10.37238119,1.734857406,5.863246036,-1.315099704,-0.273052454,-7.334859125,-9.276904907,-3.041045256,-4.706810486,-2.418687098,-3.656332269,-1.680126481,-0.271780782,5.343284845,-7.687187372,-5.096675008,-32.5433834,4.467931388,3.827963971,1.876068997,15.90679251,12.21589403,4.525708688,-10.21828422,15.13833972,1.512895633
-3.69885848,-3.922979331,3.824152067,-4.331648295,8.07050187,7.66350702,10.11362707,-23.75018559,4.997638491,-2.963059198,2.462688296,-0.144212959,-9.6207775,-3.924900155,-4.207522724,-2.183155997,-0.582154958,2.675929191,0.769002016,9.231870814,-3.568906063,-7.127935821,-37.36960573,4.643963289,4.613429643,-1.805290586,18.35247756,13.45419136,7.178672995,-10.02474555,16.41056097,4.763726273
4.653225821,7.527450064,5.859392816,7.752874596,-3.817848666,3.743583156,0.13658484,-13.82678153,-3.067966682,-6.022047844,1.97122478,1.266529783,-10.21274895,-7.283459555,-4.373281779,-5.281586364,6.566464809,13.93316247,2.013303266,10.49364672,7.723047496,4.079969422,-16.76072858,2.15435289,-2.443859695,-16.93974032,4.978404004,6.068369951,0.372249126,-5.357185776,3.337748527,0.755651209
4.738354092,9.057645282,3.91510353,6.61184709,-0.679252578,0.449662371,-1.903674313,11.35736265,-6.274265932,-2.169002105,-1.153427542,-5.064194644,-5.393659067,-5.503751276,-4.526050561,-1.812758617,5.53164607,9.582850193,3.39931083,4.236578196,4.097939507,7.560500211,7.866705667,2.034768063,-2.499677369,-21.46179324,-3.812377316,1.049780612,-3.718899743,-3.902283951,-8.014964466,-3.600021647
